Date,BA close,NASDAQ close,COCA close,DELL close,GE close,GM close,IBM close,MD close,MSFT close,PEPSI close
7/22/2008,67.64,2303.96,16.87,23.76,26.8,14.32,128.08,58.69,25.35,65.27
7/21/2008,66.64,2279.53,16.26,23.98,26.04,13.09,126.76,58.32,25.19,63.56
7/18/2008,66.55,2282.78,16.47,24.23,26.33,13.18,127.97,59,25.41,64.5
7/17/2008,65.35,2312.3,16.63,24.37,26.33,12.85,124.65,58.93,27.04,64.62
7/16/2008,64.05,2284.85,16.64,23.1,26.03,11.48,124.08,58.72,26.79,65.17
7/15/2008,62.39,2215.71,16.35,22.64,25.06,9.84,121.38,57.16,25.69,64.66
7/14/2008,61.71,2212.87,16.22,22.2,25.56,9.38,119.74,56.7,24.71,64.01
7/11/2008,61.8,2239.08,16.16,22.31,26.01,9.92,120.32,55.95,24.81,63.76
7/10/2008,64.45,2257.85,16.42,22.35,26,9.69,121.36,57.05,25.01,64.68
7/9/2008,64.06,2234.89,16.41,21.6,25.57,10.33,118.62,57.84,24.79,64.44
7/8/2008,64.38,2294.44,16.83,22.63,26.39,10.78,122.05,57.12,25.4,64.92
7/7/2008,62.79,2243.32,16.91,22.97,25.49,10.24,119.7,55.99,25.58,65.7
7/3/2008,62.96,2245.38,16.81,22.81,25.31,10.12,117.77,55.83,25.53,65.84
7/2/2008,62.41,2251.46,16.91,22.7,24.93,9.98,117.34,56.06,25.43,64.85
7/1/2008,63.92,2304.97,16.8,22.18,25.51,11.75,117.51,55.92,26.4,63.51
6/30/2008,64.18,2292.98,17.09,21.88,25.1,11.5,116.78,54.88,27.03,62.71
6/27/2008,65.35,2315.63,16.91,22.25,24.7,11.55,118.28,55.15,27.15,63.04
6/26/2008,66.61,2321.37,17.25,22.52,24.95,11.43,119.34,55.1,27.27,63.87
6/25/2008,68.01,2401.26,17.55,23.55,26.32,12.81,122.74,56.66,27.86,64.61
6/24/2008,73.04,2368.28,17.35,23.04,25.95,13.19,121.64,55.66,27.25,63.13
6/23/2008,73.82,2385.74,17.89,23.41,25.77,12.91,121.64,55.65,27.48,63.73
6/20/2008,74.06,2406.09,18.13,23.4,25.75,13.79,120.93,56.03,27.74,64.18
6/19/2008,75.15,2462.07,18.06,24.34,26.25,14.79,123.17,57.19,28.43,64.98
6/18/2008,72.9,2429.71,18.02,23.89,26.24,14.89,122.33,56.82,27.96,64.16
6/17/2008,72.64,2457.73,17.99,24.15,26.84,15.82,123.25,57.8,28.3,64.96
6/16/2008,73.27,2474.78,18.33,24.45,26.95,16.23,124.84,58.51,28.43,65.12
6/13/2008,73.36,2454.5,19.09,24.42,27.11,16.45,124.29,58.52,28.56,66.6
6/12/2008,72.39,2404.35,19.07,23.78,27.02,15.76,122.02,57.92,27.75,67.01
6/11/2008,71.6,2394.01,19,23.45,27.75,16.12,121.43,57.35,26.65,66.55
6/10/2008,71.95,2448.94,19.26,23.6,28.21,16.81,124.08,58.34,27.4,66.64
6/9/2008,72.22,2459.46,18.91,24.15,27.96,16.48,124,57.89,27.23,64.46
6/6/2008,71.45,2474.56,19.18,23.74,27.92,16.22,123.09,55.59,27.01,64.61
6/5/2008,75.5,2549.94,19.31,24.02,28.89,17.05,126.57,56.66,27.81,66.36
6/4/2008,76.19,2503.14,19.27,23.89,28.32,17.01,125.67,56.23,27.06,65.74
6/3/2008,76.29,2480.48,19.17,23.47,28.33,17.58,125.95,55.82,26.83,65.7
6/2/2008,79.25,2491.53,19.49,22.79,28.29,17.44,125.48,56.78,27.32,66.19
5/30/2008,80.83,2522.66,19.82,23.06,28.57,17.1,127.52,57.53,27.83,66.93
5/29/2008,80.19,2508.32,19.69,21.81,28.5,17.38,127.79,57.69,27.82,67.44
5/28/2008,80.21,2486.7,19.88,21.69,28.42,17.15,127.63,56.92,27.69,66.56
5/27/2008,80.93,2481.24,20.98,21.49,28.28,17.42,125.44,56.36,27.94,67.62
5/23/2008,79.57,2444.67,20.82,21.19,28.3,17.6,122.36,55.99,27.56,66.89
5/22/2008,79.51,2464.58,21.11,20.89,28.84,18.43,122.86,56.76,27.97,67
5/21/2008,79.29,2448.27,20.91,20.01,28.83,19.12,121.79,57.01,27.76,65.92
5/20/2008,83.15,2492.26,21.15,20.57,29.5,19.86,123.33,57.88,28.26,66.1
5/19/2008,85.03,2516.09,21.29,21.2,30.14,20.87,124.62,58.63,28.95,66.66
5/16/2008,83.18,2528.85,21.25,21.31,29.89,20.68,125.93,58.7,29.47,66.5
5/15/2008,83.55,2533.73,21.12,20.63,30.11,21.23,126.56,59.02,29.92,66.7
5/14/2008,83.69,2496.7,21.23,20.06,30.24,20.19,125.64,58.62,29.41,65.75
5/13/2008,83.09,2495.12,21,20,30.07,19.95,124.71,59.32,29.26,65.9
5/12/2008,82.82,2488.49,20.99,19.37,30.14,20.5,123.39,59.03,29.36,65.99
5/9/2008,82.09,2445.52,21.15,19.03,30.02,20.04,122.23,57.45,28.77,66.15
5/8/2008,82.78,2451.24,21.27,18.84,30.31,20.89,123.07,57.97,28.65,66.18
5/7/2008,82.57,2438.49,21.56,18.9,30.3,21.14,122.31,57.59,28.6,66.64
5/6/2008,83.74,2483.31,21.74,19.19,30.7,22.06,120.51,58.66,29.08,67.19
5/5/2008,83.52,2464.12,21.73,19.1,30.86,22.08,119.74,59.03,28.47,67.19
5/2/2008,83.3,2476.99,22.29,19.32,31.01,22.91,120.87,59.11,28.63,67.71
5/1/2008,83.02,2480.71,22.29,19.08,30.81,22.9,121.29,59.08,28.78,67.12
4/30/2008,82.49,2412.8,22.15,18.63,30.42,22.91,118.43,57.78,27.92,67.15
4/29/2008,83.14,2426.1,22.25,18.97,30.53,20.94,120.54,58.38,28.04,66.83
4/28/2008,82.61,2424.4,22.15,18.87,30.85,21.67,119.4,57.79,28.38,66.79
4/25/2008,82.47,2422.93,22.43,19.11,31,21.12,120.77,57.87,29.2,66.26
4/24/2008,80.68,2428.92,22.58,19.14,30.52,21.84,121.86,57.78,31.13,66.63
4/23/2008,79.8,2405.21,23.64,19.05,30.1,20.68,121.28,56.92,30.79,67.8
4/22/2008,76.37,2376.94,23.23,19.05,30.07,20.26,121.35,56.59,29.61,67.71
4/21/2008,76.88,2408.04,23.65,19.56,30.19,21.01,122.01,56.9,29.78,68.49
4/18/2008,76.46,2402.97,23.54,19.47,30.41,19.88,122.06,56.54,29.37,69.18
4/17/2008,74.76,2341.83,23.61,19.05,29.78,19.55,120.77,55.6,28.61,69.35
4/16/2008,74.53,2350.11,23.69,18.72,29.98,19.65,118.21,55.45,28.34,69.68
4/15/2008,73.59,2286.04,23.73,18.28,29.75,18.88,114.97,54.27,27.66,69.79
4/14/2008,75.06,2275.82,23.34,18.24,29.53,18.76,115.08,53.86,27.47,69.52
4/11/2008,74.71,2290.24,22.94,18.5,29.81,19.38,113.82,53.73,27.69,69.96
4/10/2008,76.24,2351.7,23.3,18.77,34.18,19.92,116.55,54.16,28.5,70.26
4/9/2008,76.4,2322.12,22.97,18.69,33.89,19.88,114.58,54.06,28.28,69.54
4/8/2008,72.92,2348.76,23.76,19,34.37,20.72,114.09,54.18,28.15,69.85
4/7/2008,72.89,2364.83,24.11,19.23,34.66,20.75,114.12,53.97,28.55,70.41
4/4/2008,73.54,2370.98,23.96,19.53,34.94,20.33,113.59,54.04,28.55,70.09
4/3/2008,74.01,2363.3,23.62,20.12,35.2,21.32,113.84,54.54,28.39,69.96
4/2/2008,74.7,2361.4,23.83,19.95,35.36,20.71,112.65,54.95,28.55,69.98
4/1/2008,73.76,2362.75,24.32,20.33,35.75,19.9,114.3,55.19,28.88,70.68
3/31/2008,72.29,2279.1,23.82,19.92,34.43,18.81,112.98,54.09,27.78,70.75
3/28/2008,71.42,2261.18,23.77,19.61,34.05,18.44,112.42,53.81,27.32,70.12
3/27/2008,72.15,2280.83,23.97,19.47,34.26,19.02,113.35,53.78,27.46,69.76
3/26/2008,74.17,2324.36,24.33,20.16,34.54,19.24,114.71,53.92,27.96,69.73
3/25/2008,73.78,2341.05,24.51,20.42,34.67,20.1,115.75,54.5,28.53,70.1
3/24/2008,74.16,2326.75,24.65,20.56,34.79,20.13,116.82,54.09,28.56,70.01
3/20/2008,72.71,2258.11,24.21,20.01,34.87,19.26,116.11,52.78,28.57,69.76
3/19/2008,71.4,2209.96,24.01,19.51,33.1,18.79,114.74,52.04,28.02,68.77
3/18/2008,74.39,2268.26,23.89,20.32,33.62,19.17,116.19,53.19,28.8,68.61
3/17/2008,73.38,2177.01,23.52,19.39,31.93,17.61,113.38,52.64,27.71,67.76
3/14/2008,74.1,2212.49,23.5,19.4,31.46,18.98,113.07,53.13,27.37,67.07
3/13/2008,72.11,2263.61,23.79,19.85,31.86,20.06,113.73,53.23,28.02,67.85
3/12/2008,70.43,2243.87,24.24,19.69,31.59,20.67,114.87,52.08,28.03,68.16
3/11/2008,71.35,2255.76,24.21,19.83,31.07,21.5,114.3,52.61,28.66,68.54
3/10/2008,72.3,2169.34,23.98,19.12,29.49,20.63,111.87,52.18,27.46,67.63
3/7/2008,74.46,2212.49,23.72,19.35,29.98,21.69,111.8,50.69,27.28,68.19
3/6/2008,77.29,2220.5,23.9,19.43,30.56,22.07,110.41,51.44,26.99,68.71
3/5/2008,78.46,2272.81,24.49,19.79,31.32,22.69,113.22,52.31,27.53,68.87
3/4/2008,77.4,2260.28,24.39,19.67,31.18,22.78,113.54,52.01,27.01,68.26
3/3/2008,78.42,2258.6,24.09,19.94,31.07,22.91,112.08,51.56,26.42,68.39
2/29/2008,80.48,2271.48,23.98,19.9,30.83,22.99,111.72,52.48,26.63,67.8
2/28/2008,82.43,2331.57,24.45,20.87,31.49,24.2,113.07,52.97,27.34,69.26
2/27/2008,81.61,2353.78,24.68,20.77,31.64,24.51,114.27,53.3,27.67,69.39
2/26/2008,82.21,2344.99,24.62,20.48,31.57,24.28,112.23,54.38,27.78,69.52
2/25/2008,82.3,2327.48,24.16,20.14,31.82,23.9,108.01,53.99,27.25,69.77
2/22/2008,80.72,2303.35,23.76,19.54,31.21,23.78,106.04,53.64,27.1,69.57
2/21/2008,79.72,2299.78,23.57,19.27,31.34,24,104.92,53.2,27.51,69.28
2/20/2008,81.65,2327.1,23.34,19.75,31.67,25.22,105.82,54.13,27.63,69.32
2/19/2008,82.99,2306.2,23.69,19.28,31.6,25.68,103.03,53.62,27.58,69.33
2/15/2008,82.8,2321.8,24.02,19.57,31.68,25.81,104.17,53.27,27.72,69.91
2/14/2008,82.84,2332.54,23.79,19.81,31.7,25.5,104.14,53.54,27.79,69.75
2/13/2008,83.09,2373.93,23.99,20.31,32.24,26.13,106.38,54.56,28.24,69.81
2/12/2008,81.23,2320.04,23.83,19.71,31.68,26.02,104.53,54.3,27.64,70.13
2/11/2008,78.86,2320.06,23.06,19.93,31.35,26.53,103.16,53.92,27.51,69.16
2/8/2008,77.11,2304.85,22.85,19.45,31.19,25.24,101.33,53.6,27.85,68.04
2/7/2008,77.52,2293.03,23.02,19.43,31.55,25.73,100.42,52.46,27.42,68.62
2/6/2008,77.68,2278.75,22.75,19.07,31.52,25.15,101.64,51.76,27.81,65.04
2/5/2008,79.02,2309.57,22.7,19.12,31.53,25.9,102.65,51.86,28.35,66.23
2/4/2008,80.19,2382.85,23.21,20.02,32.6,26.97,105.5,51.9,29.44,67.46
2/1/2008,80.05,2413.36,23.31,20.35,33.33,28.35,106.62,52.23,29.69,67.08
1/31/2008,80.46,2389.86,22.62,20.04,32.59,27.6,104.7,51.61,31.79,66.32
1/30/2008,80.16,2349,22.73,20.43,32.21,26.87,103.27,49.14,31.4,65.68
1/29/2008,78.31,2358.06,23.34,20.56,32.04,26.62,103.71,48.89,31.79,66.89
1/28/2008,75.06,2349.91,23.94,20.35,32,25.96,102.62,49.19,31.91,68.49
1/25/2008,74.51,2326.2,23.16,20.06,31.34,25.23,102.17,52.11,32.12,67.17
1/24/2008,75.08,2360.92,23.21,21.09,31.94,25.07,104.5,52.02,32.43,67.96
1/23/2008,74.07,2316.41,23.11,20.21,31.88,25.14,103.71,51.06,31.14,68.71
1/22/2008,75.06,2292.27,23.17,20.25,31.39,23.14,98.94,50.52,31.17,67.68
1/18/2008,75.84,2340.02,23.96,21.08,31.63,23.01,101.07,50.47,32.19,69.65
1/17/2008,76.92,2346.9,24.46,20.86,30.61,22.35,98.82,50.07,32.29,70.27
1/16/2008,77.26,2394.59,24.87,20.68,31.86,22.36,99.34,50.48,32.41,71.67
1/15/2008,75.32,2417.59,25.15,20.9,31.83,21.8,99.54,51.78,33.16,72.93
1/14/2008,79,2478.3,25.7,21.45,32.69,23.18,100.61,52.94,33.54,74.97
1/11/2008,77.89,2439.94,26.16,20.76,32.42,22.99,95.47,52.32,33.07,75.81
1/10/2008,79.67,2488.52,26.33,20.94,33.11,23.17,97.67,56.03,33.48,77.55
1/9/2008,77.68,2474.55,26.25,20.93,33,22.29,96.1,55.36,33.59,76.74
1/8/2008,77.3,2440.51,25.55,20.74,32.63,22.8,95.39,54.98,32.62,75.96
1/7/2008,80.16,2499.46,25.6,21.26,33.35,23.15,97.8,55.9,33.75,75.36
1/4/2008,83.01,2504.65,25.23,22.09,33.22,23.14,98.85,54.95,33.53,73.63
1/3/2008,84.14,2602.68,25.48,23.71,33.92,23.4,102.54,55.8,34.49,73.86
1/2/2008,83.79,2609.63,25.21,24.39,33.88,23.88,102.33,55.96,34.35,73.38
12/31/2007,84.6,2652.28,25.55,24.51,34.17,24.35,105.67,56.75,34.72,73.97
12/28/2007,85.37,2674.46,25.83,24.95,34.42,24.75,107.61,57.31,35.22,75.08
12/27/2007,85.97,2676.79,25.65,24.93,34.28,25.5,107.13,57.01,35.08,74.75
12/26/2007,87.06,2724.41,25.94,24.99,34.61,25.95,109.05,57.68,35.7,75.32
12/24/2007,87.08,2713.5,26.01,25.15,34.59,25.97,109.14,58.09,35.67,75.74
12/21/2007,86.16,2691.99,25.9,24.88,34.23,26.06,108.55,57.82,35.17,75.39
12/20/2007,84.34,2640.86,25.86,24.89,33.66,25.91,106.39,56.63,34.64,74.55
12/19/2007,83.79,2601.01,25.88,24.36,33.42,26.08,104.73,56.69,33.93,74.84
12/18/2007,84.32,2596.03,25.85,24.02,33.63,26.35,103.92,57.63,33.88,75.07
12/17/2007,84.54,2574.46,26.39,23.65,33.34,25.82,102.18,57.56,33.54,75.41
12/14/2007,85.53,2635.74,26.01,23.57,33.73,25.95,103.39,58.91,34.43,76.47
12/13/2007,85.66,2668.49,26.3,23.6,34.35,26.37,105.74,59.25,34.35,76.69
12/12/2007,84.08,2671.14,25.48,24,34.04,26.77,106.03,59.39,33.61,76.11
12/11/2007,85.8,2652.35,24.13,24.36,33.84,26.91,104.58,60.81,33.25,74.54
12/10/2007,89.61,2718.95,24.83,25.21,34.19,28.37,106.93,59.63,33.9,75.32
12/7/2007,90.11,2706.16,24.96,25.07,34.03,28,106.41,57.95,33.67,75.05
12/6/2007,88.78,2709.03,25.29,24.95,34.05,27.99,107.23,58.06,33.69,75.08
12/5/2007,87.74,2666.36,25.67,24.31,33.55,27.49,105.72,57.32,33.3,74.33
12/4/2007,87.05,2619.83,25.51,23.6,33.13,27.08,104.23,57.82,31.96,74.34
12/3/2007,88.79,2637.13,25.24,23.94,33.75,27.99,103.45,57.63,32.1,74.27
11/30/2007,89.52,2660.96,25.49,24.54,35,29.18,102.81,56.32,32.77,74.85
11/29/2007,90.16,2668.13,25.48,28.14,34.86,28.16,105.08,56.21,32.76,74.23
11/28/2007,90.55,2662.91,25.54,27.69,35.15,27.78,104.95,55.84,32.86,74.83
11/27/2007,88.73,2580.8,25.2,26.64,34.23,26.56,101.49,55.35,32.24,73.63
11/26/2007,86.99,2540.99,24.37,25.71,33.57,26.32,99.67,54.73,32.15,72.44
11/23/2007,86.61,2596.6,24.29,26.13,34.43,26.57,101.71,55.6,33.26,73.23
11/21/2007,84.55,2562.15,24.2,25.56,33.97,25.82,99.92,55.22,33.38,72.78
11/20/2007,84.99,2596.81,24.56,26.31,34.77,25.72,101.09,56.33,33.72,72.58
11/19/2007,85.38,2593.38,24.23,26.62,34.88,26.21,99.92,56.45,33.12,72.82
11/16/2007,87.05,2637.24,24.88,26.91,35.32,28.64,102.43,55.99,33.24,71.92
11/15/2007,88.35,2618.51,24.74,26.83,35.01,29.49,101.27,55.08,32.92,71.36
11/14/2007,89.76,2644.32,24.97,27.61,35.65,30.52,101.11,54.62,33.09,71.83
11/13/2007,90.64,2673.65,24.95,28.21,35.84,30.69,102.9,55,33.61,71.13
11/12/2007,89.82,2584.13,24.43,27.17,34.96,29.88,99.16,54.94,32.44,70.38
11/9/2007,91.13,2627.94,24.62,27.31,35.08,30.36,97.99,54.73,32.78,71.27
11/8/2007,93.13,2696,24.82,28.54,35.66,32.18,103.72,55.72,33.77,71.28
11/7/2007,93.72,2748.76,24.66,29.31,35.72,32.95,108.58,54.79,34.52,70.16
11/6/2007,94.17,2825.18,25.44,30.25,36.72,35.1,110.23,56.07,35.39,71.27
11/5/2007,94.43,2795.18,25.34,29.97,36.74,34.94,110.45,56,35.7,70.57
11/2/2007,94.23,2810.38,25.24,30.05,36.86,35.9,111.61,55.39,36.02,70.78
11/1/2007,93.11,2794.83,24.75,29.7,36.87,36.16,110.7,55.38,36.02,70.21
10/31/2007,95.03,2859.12,25.27,30.6,37.62,38.04,113.1,56.08,35.78,71.5
10/30/2007,93.81,2816.71,24.89,29.8,37,37.1,111.16,55.54,34.57,71.61
10/29/2007,93.48,2817.44,25.06,29.47,37.07,36.84,111.82,55.54,33.6,71.48
10/26/2007,92.55,2804.19,24.77,28.98,36.91,36.66,110.78,54.88,34.05,70.16
10/25/2007,92.53,2750.86,24.74,27.92,36.7,36.58,109.88,54.5,31.09,69.81
10/24/2007,90.85,2774.76,24.48,28.49,36.77,37.55,110.02,53.64,30.37,69.64
10/23/2007,91.52,2799.26,24.01,28.79,37,37.22,111.7,53.47,30.03,69.37
10/22/2007,91.5,2753.93,23.52,28.18,36.71,36.53,110.42,52.58,29.66,69.02
10/19/2007,90.51,2725.16,23.47,27.92,36.59,36.49,109.36,52.95,29.32,68.28
10/18/2007,93.44,2799.31,23.79,29.13,37.28,38.72,111.82,53.3,30.29,69.71
10/17/2007,92.13,2792.67,23.75,28.62,37.47,37.54,112.77,53.46,30.21,69.94
10/16/2007,92.47,2763.91,23.72,27.85,37.26,38.25,116.49,53.32,29.47,69.7
10/15/2007,91.4,2780.05,23.58,28.18,37.31,39.9,114.96,52.74,29.2,69.2
10/12/2007,93.19,2805.68,23.79,28.53,37.5,41.39,114.75,53.52,29.32,69.62
10/11/2007,92.78,2772.2,23.65,28.01,38.02,38.81,114.98,52.79,29.07,69.61
10/10/2007,95.11,2811.61,23.89,28.04,38.21,37.01,115.54,53.53,29.38,71.38
10/9/2007,97.78,2803.91,23.88,27.91,38.4,37.2,115.23,53.86,29.26,71
10/8/2007,97.42,2787.37,24.12,27.95,37.96,36.99,114.71,53.38,29,71.68
10/5/2007,98.55,2780.32,23.73,27.85,38.18,37.08,113.28,52.91,29,71.52
10/4/2007,100.72,2733.57,23.54,27.62,38.11,36.22,112.68,52.6,28.88,71.64
10/3/2007,100.93,2729.43,23.47,27.58,37.97,36.39,113.38,52.66,28.62,71.26
10/2/2007,102.1,2747.11,24.11,27.76,38.5,35.96,115.28,52.51,28.87,71.54
10/1/2007,102.79,2740.99,24.08,27.95,38.4,34.99,115.94,52.57,28.94,71.78
9/28/2007,101.19,2701.5,23.72,27.6,37.84,35.62,114.74,51.12,28.63,71.05
9/27/2007,101.65,2709.59,23.79,27.75,37.83,35.39,114.65,51.21,28.66,70.43
9/26/2007,100.67,2699.03,23.78,27.98,37.72,36.53,114.25,51.43,28.67,70.05
9/25/2007,101.14,2683.45,23.59,28.16,37.56,33.41,113.48,50.82,28.73,69.07
9/24/2007,99.32,2667.95,23.55,27.87,37.33,33.72,113.23,51.58,28.27,69.1
9/21/2007,98.88,2671.22,23.75,27.76,37.7,33.91,113.75,51.43,27.85,69.29
9/20/2007,97.59,2654.29,23.78,27.85,37.69,33.46,113.82,51.5,27.62,68.89
9/19/2007,96.4,2666.48,23.99,27.74,37.92,33.95,113.64,52.01,27.87,68.97
9/18/2007,94.91,2651.66,24.08,27.1,37.84,34.72,113.6,51.64,28.12,68.74
9/17/2007,95.07,2581.66,23.46,26.3,36.48,34.19,111.54,51.28,27.93,67.7
9/14/2007,95.76,2602.18,23.7,26.39,36.63,33.21,112.14,52.04,28.23,67.46
9/13/2007,95.37,2601.06,23.69,26.89,36.78,32.31,112.94,50.96,28.34,67.77
9/12/2007,94.77,2592.07,23.74,26.76,36.22,29.36,112.99,48.05,28.12,67.48
9/11/2007,93.92,2597.47,23.41,26.94,35.86,29.64,114.3,48.58,28.12,67.76
9/10/2007,91.88,2559.11,23.28,26.55,35.58,28.35,112.79,47.07,27.68,66.4
9/7/2007,91.41,2565.7,23.47,27.16,35.18,28.68,112.55,46.22,27.64,65.93
9/6/2007,92.72,2614.32,23.44,28.46,35.77,30.14,114.56,46.7,28.1,66.49
9/5/2007,92.38,2605.95,23.3,28.3,35.18,30.16,114.82,46.22,27.68,65.89
9/4/2007,92.45,2630.24,23.67,28.51,35.44,30.98,115.12,46.61,28,66.18
8/31/2007,93.2,2596.36,23.27,28.25,35.29,29.84,113.66,46.22,27.93,65.62
8/30/2007,93.35,2565.3,23.18,28.46,34.86,29.44,112.37,45.83,27.65,65.45
8/29/2007,93.4,2563.16,23.31,27.86,35.14,29.69,111.59,46.17,27.79,65.77
8/28/2007,92.19,2500.64,23.2,26.89,34.54,28.32,109.09,45.65,27.15,65.12
8/27/2007,94.98,2561.25,23.67,27.59,35.41,29.43,110.49,46.43,27.69,65.69
8/24/2007,94.91,2576.69,23.69,27.74,35.78,30.14,110.3,47.04,28,65.8
8/23/2007,93.24,2541.7,23.31,27.24,35.51,29.85,108.55,46.79,27.51,65.5
8/22/2007,94.45,2552.8,23.37,26.96,35.53,30.41,107.14,46.33,27.43,66.36
8/21/2007,93.45,2521.3,23.41,26.17,34.82,30.17,106.21,45.49,27.28,66.02
8/20/2007,93.7,2508.59,23.44,26.53,34.7,30.06,106.38,45.32,27.47,66.18
8/17/2007,92.46,2505.03,23.45,26.32,34.91,29.65,108.02,44.65,27.46,66.92
8/16/2007,89.39,2451.07,22.79,25.93,33.77,29.87,106.84,45.12,27.03,65.95
8/15/2007,92.06,2458.83,22.87,26.3,33.5,30.61,108.34,44.64,27.31,64.95
8/14/2007,94.1,2499.12,23.1,26.46,34.21,32.1,109.14,45.05,27.48,64.78
8/13/2007,96.43,2542.24,23.42,26.7,34.65,33.2,109.78,45.72,27.73,65.67
8/10/2007,94.88,2544.89,23.13,26.45,34.71,32.61,109.71,46.37,27.81,65.54
8/9/2007,94.75,2556.49,22.89,26.43,35.35,33.57,107.85,46.86,28.38,66.07
8/8/2007,99.01,2612.98,22.9,27.78,36.73,33.54,110.04,47.2,29.06,67.46
8/7/2007,99.15,2561.6,22.63,27.22,35.84,32.25,110.19,46.68,28.62,66.71
8/6/2007,100.23,2547.33,22.4,27.39,35.5,31.26,110.54,46.42,28.61,66.08
8/3/2007,100.13,2511.25,22.12,27.15,34.55,30.86,108.6,45.54,28.05,64.11
8/2/2007,101.75,2575.98,22.14,28.18,35.43,32.17,109.9,45.98,28.59,64.44
8/1/2007,100.41,2553.87,22.06,27.76,35.36,31.53,108.74,45.3,28.38,64.08
7/31/2007,99.35,2546.27,22.13,27.97,35.19,31.21,107.4,44.93,28.08,63.29
7/30/2007,101.38,2583.28,22.26,27.78,35.65,31.41,111.15,45.42,28.48,63.56
7/27/2007,99.62,2562.24,22.22,27.82,35.21,29.96,112.22,45.76,28.47,63.33
7/26/2007,99.61,2599.34,22.9,28.49,35.89,31.02,113.1,46.46,29.04,64.47
7/25/2007,103,2648.17,23.03,28.98,36.69,32.49,114.63,47.83,29.75,65.9
7/24/2007,99.71,2639.86,23.09,28.74,36.51,33.38,112.75,48.38,29.83,63.91
7/23/2007,99.94,2690.58,23.18,29.34,37.06,33.83,112.96,49.27,30.21,64.23
7/20/2007,99.77,2687.6,23,29.18,36.42,33.64,111.43,48.89,30.18,62.38
7/19/2007,98.44,2720.04,23.33,29.19,36.96,34.08,112.45,49.43,30.52,63.15
7/18/2007,97.81,2699.49,23.18,28.99,36.72,34.68,107.81,48.99,29.95,63.79
7/17/2007,98.03,2712.29,23.18,29.19,36.96,34.81,107.51,48.96,29.81,64.05
7/16/2007,98.05,2697.33,23.65,28.95,36.42,35.33,106.43,48.9,29.09,64.62
7/13/2007,97.86,2707,23.78,28.82,35.86,35.67,105.41,48.72,28.88,64.48
7/12/2007,96.81,2701.73,23.85,28.83,35.41,36.16,106.07,48.48,29.13,64.57
7/11/2007,96.17,2651.79,23.47,28.37,34.68,35.47,105.89,47.6,28.56,63.77
7/10/2007,96.3,2639.16,23.47,28.65,34.41,36.04,105.43,47.25,28.41,63.54
7/9/2007,95.96,2670.02,23.39,29.01,35.06,35.42,105.76,48,28.93,63.71
7/6/2007,94.98,2666.51,23.45,29.01,34.93,35.15,105.82,48.27,29.03,63.87
7/5/2007,94.48,2656.65,23.51,28.99,34.99,35.41,104.87,48.06,29.05,63.57
7/3/2007,93.8,2644.95,23.63,28.71,35.13,36.59,103.45,48.24,29.08,63.27
7/2/2007,92.96,2632.3,23.63,28.93,34.73,36.63,101.92,48.22,28.81,62.99
6/29/2007,92.37,2603.23,23.44,28.55,34.75,36.41,102.15,47.64,28.54,62.55
6/28/2007,91.41,2608.37,23.53,28.45,34.61,36.75,102.83,47.73,28.89,62.94
6/27/2007,90.92,2605.35,23.22,27.96,34.55,36.04,102.33,48.19,28.93,62.86
6/26/2007,91.24,2574.16,23.33,27.56,34.52,35.02,102.23,48.57,28.59,62.37
6/25/2007,91.8,2577.08,22.45,27.09,34.69,34.94,102.01,48.15,28.56,62.36
6/22/2007,92.14,2588.96,22.59,27.09,34.72,34.16,101.37,47.32,28.56,62.56
6/21/2007,93.37,2616.96,22.91,27.85,35.22,34.64,103.46,47.93,29.27,63.55
6/20/2007,92.29,2599.96,22.7,27.53,35.21,34.04,102.88,48.18,29.07,63.2
6/19/2007,93.1,2626.76,22.81,27.82,35.41,33.25,103.37,49.26,29.5,63.47
6/18/2007,93.56,2626.6,22.51,27.85,34.31,33.04,102.23,49.18,29.55,64.23
6/15/2007,94.28,2626.71,22.51,27.81,34.36,33.39,102,48.97,29.53,64.32
6/14/2007,95.07,2599.41,21.99,27.64,34.07,32.37,100.8,49.04,29.56,64.52
6/13/2007,94.59,2582.31,21.99,27.25,33.93,30.92,100.09,48.98,29.44,64.04
6/12/2007,92.68,2549.77,21.82,26.92,33.39,30.28,99.33,48.32,28.91,63.69
6/11/2007,93.7,2572.15,22.09,27.6,33.76,30.6,100.18,48.1,29.08,63.7
6/8/2007,94.32,2573.54,22.13,27.34,33.64,29.86,100.04,48.25,29.11,64.25
6/7/2007,93.02,2541.38,21.88,26.99,33.13,28.59,98.81,47.13,28.69,64
6/6/2007,94.42,2587.18,22.21,27.35,33.61,28.91,99.4,47.53,29.34,64.68
6/5/2007,95.58,2611.23,22.3,27.26,33.71,29.03,102.73,47.73,29.62,64.86
6/4/2007,96.04,2618.29,22.45,27.32,34.08,29.26,103.11,47.96,29.75,65.52
6/1/2007,95.89,2613.92,22.65,27.3,33.75,29.38,103.41,47.82,29.63,65.9
5/31/2007,96.62,2604.52,22.75,26.91,33.87,28.89,103.46,47.44,29.73,65.54
5/30/2007,96.59,2592.59,22.37,26.22,34.01,28.98,103.78,47.14,30.13,65.77
5/29/2007,94.62,2572.06,22.23,26.11,33.71,29,102.79,47.5,29.82,65.69
